id,category,title,address,call,img_url,introducing
15,문화명소,대한민국 3대 빵집 성심당(聖心堂),대전광역시 중구 대종로 480번길 15,1588-8069,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNjEyMDVfODgg%2FMDAxNDgwOTMwMzIwMTgx.-jIJiXpdscAVFFKr35TFOtEWAxVNCCBLxPBm0SpiCfMg.LZSzg5GtBo_fCVXY6NhM4N8kITLhJgrup9oa46gaW-Ug.JPEG.qjxjzhzhsjt%2F20160910_124420.jpg&amp;type=a340,"성심당(聖心堂)은 대전광역시에 위치한 베이커리 전문점이다. 튀김소보로나 부추빵으로 이름이 났으며, 2014년 프란치스코 교황 방한 때 교황의 식사빵을 만든 기업으로 유명하다. 군산 이성당, 서울 나폴레옹, 전주 PNB풍년제과, 부산 비앤씨와 함께 대한민국의 5대 빵집으로 꼽히기도 한다.[1] 점포는 으능정이, 대전역, 대전컨벤션센터, 롯데백화점 대전점 등 다섯 곳에 있는데, 대전 외에 점포를 내지 않는다."
16,문화명소,화폐박물관,대전광역시 유성구 과학로 80-67,042-870-1200,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjEwMTVfNjMg%2FMDAxNjY1ODQwMjg1NDYy.V8wDdHmGrR6jMZj-_3bWcj86mZ4TVlbxVo08cfgvF68g.RKRS8Q3tTG1IXn4WS0IK9_apPSRh3eupzFkfkfQG-rIg.JPEG.yydlove7377%2F1665840249079.jpg&amp;type=a340,"돈 박물관. 싱싱한 돈을 만들어내는 기관 옆에 묵은 돈을 전시하는 박물관이 있다. 대전 한국조폐공사 옆에 자리잡은 큼직한 2층 독립 건물이 화폐박물관이다. 1988년 개관한 국내 첫 화폐, 금융 관련 박물관이다(서울 옛 한국은행 건물에도 화폐금융박물관이 있다). 돈 박물관이니, 돈의 가치를 액면가대로 묻고 따지는 곳은 아니다. 자본주의 사회에서 돈의 막강한 위력을 몸소 체험하며 근근히 살아가고 있는 소시민의 한 사람으로서 ‘어떤 돈이 값나가는 돈일까’가 먼저 궁금해진다. 들여다 보니, 김치도 묵은 김치가 깊은 맛을 내듯, 가치로 따지면 돈도 묵을수록 더 쳐준다. 묵은 돈도 그냥 묵은 게 아니라, 희소성을 갖고 묵어야 값어치가 나간다.
"
17,문화명소,지질박물관,대전광역시 유성구 과학로 124,042-868-3797,https://search.pstatic.net/common/?src=http%3A%2F%2Fcafefiles.naver.net%2FMjAxNjEwMDlfMTcw%2FMDAxNDc2MDIxNzkyNjgx.bbSesB8W3JgvXyDZxSwM_8toAhAtB1O1BkJ1DEcMIskg.Ue-744DZEPX5Z8vzTMx1voHVlEC7V9FmLAlX-61VDakg.JPEG.tlsds%2F1476021749964.jpg&amp;type=a340,"연면적 750평에 소장품은 총 5,000점이다. 1992년 한국자원연구소 지질연구부 소속의 '지질표본관'으로 개관했다. 그 뒤 더 체계적이고 종합적인 박물관의 필요성이 제기됨에 따라 2001년 11월 9일에 지질박물관으로 다시 개관했다.

이곳에는 광물 300여 점, 화석 250여 점, 암석, 석재, 지질 및 퇴적구조 100여 점을 비롯하여 지구의 생성과 진화과정 등을 보여주는 여러 가지 도표와 그림을 전시하고 있다. 이밖에 영상물의 상영, 강연회, 체험학습의 장 등을 마련하여 지질과학의 대중화에 힘쓰고 있다.

주요 활동으로 국내외 광물·암석·화석 등의 지질표본을 수집하여 분류 및 전시하는 일 외에 학생 및 일반인, 초중고교 교사를 위한 강연회 등을 개최하고, 현미경과 X선회절분석기를 이용하여 광물·암석 등에 대한 대내외적인 감정사업을 하고 있다."
18,문화명소,전통시장 유성5일장,대전광역시 유성구 장대동,,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20160414_259%2Fyar1174_1460627161404uAWMN_JPEG%2FIMG_1421.JPG&amp;type=a340,"1916년부터 시작된 유성5일장은 달마다 4·9·14·19·24·29일에 열린다. 원래 5일과 10일째 되는 날마다 열렸으나 장날마다 비가 와 날짜를 바꾸었다고 한다. 대전시민들은 물론 옥천·공주·조치원·금산·논산 등지에서도 장을 보러 온다. 약 1,980 km2의 부지에 점포 40여 개가 있으나, 그것만으로는 모자라서 그 일대의 공터와 골목에까지 장이 들어선다. 장대동사무소 뒤편의 장터 입구에서 가축류가 거래되고, 그 안쪽으로 어류·채소류·의류·식기류 순으로 좌판이 벌어진다. 지역 특산물로 구즉묵마을의 묵, 학하리 고구마, 세동상추, 유성배 등이 거래된다."
19,문화명소,대전예술의전당,대전광역시 서구 둔산대로 135,042-270-8333,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAyMjFfOTMg%2FMDAxNjEzODMzMjE4ODY1.hi4OXp1axafZaqDpjB6hYa8x_vJ7u9n5q7hlepYajEIg.gslYBIrBynkzlMMc0YoaLwWTFr6U1qHUE3Vt8v8m5eQg.JPEG.ggama1203%2F20210220%25A3%25DF164517.jpg&amp;type=a340,"대전광역시 서구 만년동에 있는 공립 종합공연장이다. 대전광역시의 대표적인 종합공연장으로, 만년동 둔산대공원 내에 자리 잡고 있다. 7년여의 공사기간을 거쳐 2003년 10월 1일 개관하였으며, 개관 후 1개월 만에 보강공사로 인해 임시휴관하고, 2004년 3월 26일 재개관하였다."
20,문화명소,천연기념물센터,대전광역시 서구 유등로 927,042-610-7610,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MTJfMTYw%2FMDAxNjQ5NzUzMzI2NDkx.lyPnpgGXBschdpPZzQbGuvgFy7bFA8Mwlk1zumoBwaAg.80NTVYyC0dKcqF8iFrxhnK8mOrMfQTbpRypQB17HRmsg.JPEG.bongfam1022%2FIMG_0393.jpg&amp;type=a340,"천연기념물센터는 자연유산인 천연기념물과 명승에 대한 체계적인 조사·연구와 전시·교육을 통하여 그 가치와 중요성을 국민에게 널리 알리기 위하여 설립된 국가연구기관입니다.

천연기념물센터 전시관에는 자연유산에 대한 연구 결과물을 전시하여 전문연구자와 청소년의 학습에 도움을 주고 있으며, 증강현실(AR) 체험, 검색 키오스크, 영상실 등을 통하여 독창적인 체험학습 기회를 제공하고 있습니다."
21,문화명소,숭현서원,대전광역시 유성구 엑스포로,042-861-0409,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA0MThfNjIg%2FMDAxNjE4NzI2ODQwNzU0.kdqMhegLhji3J4xP8FG4u2sQ8PVVjYZ3ZqCDoaOdN48g.DwbEFpu222I5EgG1lCVdx4y3I9AZkzrL6YdM6WQUcrYg.JPEG.kooni%2F%25BC%25FE%25C7%25F6%25BC%25AD%25BF%25F804.jpg&amp;type=a340,"1992년 대전광역시 기념물로 지정되었다. 창건 시기는 확실치 않으나 1585년(선조 18)에 있었던 향현사(鄕賢祠) 성격의 삼현사(三賢祠)가 숭현서원의 전신이며, 임진왜란 때 소실된 것으로 미루어 16세기 후반에 건립된 것으로 추정된다. 정광필(鄭光弼)·김정(金淨)·송인수(宋麟壽)·김장생(金長生)·송준길(宋浚吉)·송시열(宋時烈)·이시직(李時稷)·송시영(宋時榮) 등 8인을 제향(祭享)하였다.

숭현서원은 처음 회덕(懷德) 용두록(龍頭麓)(현 대전광역시 중구 용문동)에 창건되었으나 임란 때 병화를 입어 소실되었다. 그리고 1609년(광해군 1) 유생 송남수(宋?壽)가 향유(鄕儒)를 이끌고 회덕현의 서쪽, 지금의 원촌동에 옮겨지었다.

그런데 당시에는 정광필·김정·송인수 3인만 제향하여 삼현서원(三賢書院)이라 불렀고 그 해에 이시직(李時稷) 등 유생들이 사액을 건의하여 ‘숭현(崇賢)’의 액호(額號)가 내려졌다. 1646년에 김장생을 추향(追享)하였고 1681년에 송준길, 1695년에는 송시열을 추향하였다.

송준길을 추향하기 전인 1658년에는 별묘(別廟)를 세워 병자호란 때 순절한 이시직과 송시영을 제향하였다. 8인을 제향하므로 팔현묘(八賢廟)로 호칭되기도 하였으며 1667년에는 별묘에 제향되었던 이시직·송시영을 서원 본당에 올려 동서(東西)로 배향(配享)하였다.

제향 위차(位次)는 동벽 1위에 정광필, 서벽 1위 김정, 동벽 2위 송인수, 서벽 2위 김장생, 동벽 3위 송준길, 동벽 4위 송시열, 동벽 5위 이시직, 동벽 6위 송시영 순으로 배치되었다. 숭현서원은 창건에서부터 운영에 이르기까지 회덕의 유력 사족인 은진송씨가 깊이 관련되었으며 1871년 대원군의 서원 철폐령으로 훼철되었다.

서원지(書院址)는 묘정비(廟庭碑)가 서있는 현 유성구 원촌동의 뒷산 기슭으로 추정되며 1991년 대전광역시 기념물로 지정되었다. 서원 터는 뒷산 줄기에서 갑천(甲川)을 향해 완만하게 흘러내린 산등성이를 다듬어서 만들었으며 터의 상부에는 정교하게 다듬어 만든 기단(基壇)이 있고 하부에는 기대석이 남아있다.

숭현서원은 묘정비만 남은 채 오랫동안 복원되지 못하다가 1998년 대전광역시 문화사업의 일환으로 원촌동에 복원되었는데 사우와 강당, 동무(東?), 서무(西?), 전사청(典祀廳), 고직사(庫直舍), 외삼문, 별사, 문간채 등의 규모를 갖추고 있다."
22,문화명소,진잠향교대성전,대전광역시 유성구 교촌로 67,042-543-1811,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAyMThfMTU5%2FMDAxNjQ1MTQ1Mjg0MjA1.-0PhD9QNauRLGS3jktgnFWdnyIzO0YHPn9D5mSGtRe0g.JlggeSADzcOp4v2gtY0zzvOUXfghCOTCs7wvACkekeEg.JPEG.yuseonggu%2F012.jpg&amp;type=a340,"1989년 3월 18일 대전광역시 문화재자료로 지정되었다. 진잠향교는 조선시대인 1405년(태종 5)에 창건되어 회덕향교와 함께 대전 인근에서 유학의 산실이 되어왔다. 대성전과 명륜당, 동서양재 등의 건물로 구성되어 있으며 창건 이후 몇 차례 중수가 있었던 것으로 전해진다.

향교는 낮은 야산을 배경으로 하여 입구쪽에 솟을삼문 형태의 외삼문이 있으며 외삼문 안쪽 양옆에 동서양재가 마주보게 배치되어 있다. 안쪽에 학문을 가르치던 명륜당이 있으며 뒤쪽의 내삼문을 거쳐 들어가면 높은 대지에 사괴석 담장으로 둘러싸인 대성전이 있다. 향교의 입구에는 홍살문이 설치되어 있고, 하마비(下馬碑)도 세워져 있어 당시의 위상을 엿볼 수 있다.

대성전은 정면 3칸, 측면 2칸의 겹처마 맞배지붕으로 명륜당의 홑처마 팔작지붕 및 앞쪽 외삼문의 지붕과 대조를 이루면서 단아하면서도 고졸한 멋을 풍긴다.

외삼문은 흥학루(興學樓)라는 현판이 걸려 있는 중앙칸을 이 층의 누각으로 만들어 아래로 통행하고 위에는 누(樓)로 사용하였다.
"
23,문화명소,쌍청당,대전광역시 대덕구 쌍청당로 17,042-608-6575,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzExMTBfNjUg%2FMDAxNTEwMjkxOTYyMTQ3.L2LBw8kI9xdtDXOJGBu9LTAmAu7KCSxthz5b2GElcmog.T_3vjn8OixL0FmPwHp04ue5ngNPd8RCXuzewO8Jci9Ug.PNG.dusehd2321%2F%25BD%25D6%25C3%25BB%25B4%25E7%25C7%25F6%25C6%25C7.png&amp;type=a340,"1989년 3월 18일 대전광역시 유형문화재로 지정되었다. 고려 말 조선 초기에 부사정(副司正)을 지낸 송유(宋愉:1389~1446)의 별당이다. 쌍청당이란 평소 송유와 교분이 두터웠던 박팽년(朴彭年)이 지어준 당호인데, 청풍(淸風)과 명월(明月)의 기상을 가슴에 새긴다는 의미가 내포되어 있다고 한다.

쌍청당은 화강암으로 쌓은 기단 위에 정면 3칸(7.54m), 측면 2칸(4.4m) 크기로 세운 남서향 건물이다. 오른쪽 2칸은 대청이며 왼쪽 1칸은 온돌방이다. 그 북쪽으로 반 칸짜리 달림채를 두고 윗부분은 반침(半寢)으로, 아래는 함실로 사용하였다. 모두 네모 기둥을 사용하여 직접 붓머리와 도리를 받쳤고 그 밑에 양봉형(樑奉形)의 부재(部材)로 대들보를 지탱하였다.

초익공(初翼工) 계통의 짜임새를 갖추고 있다. 창방과 문틀 위의 인방(引枋)과의 사이에 소루(小累)를 배치하고 지붕틀 짜임은 앞뒤 평주(平柱) 위에 대들보를 걸고 그 위에 동자주(童子柱)를 세워 종량(宗樑)을 받쳤다. 제형대공(梯形臺工)은 표면에 연화무늬를 새겨 파련대공(波蓮臺工)의 여음을 남기고 있다.

1432년(세종 14)에 송유가 처음 지었으나 이후 1524년(중종 19), 1563년(명종 18), 1597년(선조 30), 1616년(광해군 8), 1708년(숙종 34), 1888년(고종 25), 1937년 이렇게 7차에 걸쳐 중수(重修)되었다.

집 안에는 박연(朴堧)의 제(題), 김상용(金尙容)의 쌍청당서액(雙淸堂書額), 박팽년과 안평대군 등의 제시(題詩) 및 기문(記文) 등이 남아 있다. 원래의 모습을 잘 보존하고 있어 조선 초기의 건축 양식을 살펴볼 수 있는 대표적인 문화재이다."
24,문화명소,송애당,대전광역시 대덕구 계족산로,042-608-6575,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20101117_289%2Fwwto123_1289966790065BSDDM_JPEG%2F37.JPG&amp;type=a340,"송애당 조선조 1633년(인조11)에 문과에 급제하고 효종 때는 충청도 관찰사를 지낸 김경여(金慶餘)가 병자호란 때 남한산성에 호종하였다가 환도 후 비분강개하여 벼슬을 버리고 고향으로 돌아와 이 집을 짓고 거처하던 곳이다. 주변에 소나무가 많아서 당호를 송애당이라 하고, 자신의 호를 이때부터 송애당이라 하였다. 건축사적으로는 기호지방 별당건축의 가장 전형적인 양식을 지니고 있으며 이 건물로 당시 사대부가의 생활상과 건축미학을 알 수 있기도 하다. 정침은 이미 오래 전에 없어지고 지금은 별당인 송애당만 남아있다. 주위는 담장이 송애당을 에워싸고 있다. 최근 택지개발을 하면서 대문 바로 앞에 조그만 잔디밭을 조성하고 나머지 부분은 모두 높은 건물들로 채워져 버렸다. 송애당은 인접해 있는 쌍청당, 동춘당과 같은 정면3칸, 측면2칸, 팔작지붕에 5량집 구조로 되어있다. 다만 대청의 위치와 온돌방의 위치가 앞서 두 건물과 바뀌었고 반침(상부반침 하부아궁이 함실)이 다른 별당에서는 반칸이 밖으로 튀어나온 데 반해 여기서는 반칸이 들어가 붙어 있는 것이 다를 뿐이다. 후면을 제외한 3면은 좁은 툇마루를 돌려 설치해 두었다. 대청마루의 창호는, 정면2칸을 4분합 띠살문 들어열개로 하고, 측면과 후면은 장판문 쌍여닫이로 하였다. 온돌방과의 사이는 3분합 맹장지 들어열개로 되어 있다. 온돌방 전면에는 머리중방 위에 쌍여닫이 띠살문, 측면은 외여닫이 띠살문으로 되어 있다. 가공석 2단으로 된 기단 위에 방형 주초석을 놓고 8치각 방주를 세웠다. 기둥머리에는 조각된 보받침인 양봉(梁棒)이 내외로 돌출 되어 있다. 세부적으로는 쌍청당보다 오히려 동춘당과 비슷한 구조형식을 보여주고 있다. 대청 천정은 연등천정인데 합각부분만 우물반자로 마감하였고 온돌방은 우물반자 위에 종이 바름을 하였다. 용마루 끝에 붙어있는 기와는 마치 잡귀라도 쫓을 듯 눈을 부라리고 있는 모습이 아주 재미있다. 적당히 퇴색된 목재의 색깔이 고건축의 운치를 더해 주고 있다.
"
25,문화명소,문충사,대전광역시 동구 동부로73번길 44,042-608-6575,https://search.pstatic.net/common/?src=http%3A%2F%2Fimgnews.naver.net%2Fimage%2F5324%2F2015%2F10%2F07%2F153651_201328_2714_99_20151007113406.jpg&amp;type=a340,"1989년 3월 18일 대전광역시 문화재자료로 지정되었다. 대전광역시 동구 용운동(龍雲洞)에 있다. 한말에 일제에 항거한 유학자이자 우국지사인 송병선(宋秉璿)·송병순(宋秉珣) 형제의 위패와 영정을 모신 사당이다. 원래 1908년 충청북도 영동(永洞)에 건립되었는데, 송병선의 순국 60주년 기념사업의 하나로 1966년 그의 순국지인 현위치로 이전하였다.

입구에 홍살문이 서 있고, 그 옆에 정면 5칸, 측면 1칸의 솟을대문인 외삼문 안에 용동서원(龍洞書院) 현판이 걸린 강당이 있으며, 그 뒤의 내삼문 안에 정면 3칸, 측면 2칸의 사당이 있다. 용동서원은 1970년에 건립되었는데, 조선시대의 서원 건축양식을 그대로 따랐다.
"
26,문화명소,고산사 대웅전,대전광역시 동구 대전로316번길 205,042-282-2263,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAxMjlfMTU3%2FMDAxNjExODQ3MjQ4NTM0.k4a2UNjnwpmzP7ff7Q7ML5lwVEm7umJ8fodH-l2aV_Ag.4qpVXTr07tZ0BkkagHBUsz2v9j8rQQGoZGbPjdxnxrgg.JPEG.s1yu%2F189A7406.JPG&amp;type=a340,"1989년 3월 18일 대전광역시 유형문화재로 지정되었다.

886년(신라 정강왕 원년) 도선국사(道詵國師)가 창건하고 1636년(인조 14) 수등국사(守登國師)가 중건한 고산사는 조선시대까지 여섯 차례 중건되었어도 대웅전은 옛 형태 그대로 보존되었다. 경내에는 대웅전을 중심으로 양성각(兩聖閣), 극락보전(極樂寶殿) 등이 있고, 대웅전 앞 좌측으로 2기의 부도가 있다. 대웅전을 수리할 때 ‘법장산 법장사(法藏山法藏寺)’라는 상량문이 발견되었는데 이것으로 고산사의 옛 이름이 법장사였음을 알 수 있다.
대웅전은 앞면 3칸, 옆면 2칸으로 석축기단 위에 덤벙 주춧돌을 사용하여 동남향으로 세워져 있다. 조선시대에 유행하였던 다포식 건물인데 기둥 위에 바로 주두(柱頭)를 놓았다. 치목이 아름답고 천장은 연등천장으로, 전통 목조 건축 중 가장 오래된 가구 형식이며 소박한 느낌을 준다. 배흘림기둥에 간단한 맞배지붕을 하였고, 기둥을 결구(結構)하는 창방(昌枋) 위에 평방(平枋)을 놓고 기둥 위와 기둥 사이에 공포를 1개씩 배치하였다.

공포의 구성은 내 4출목, 외 3출목으로서 내부의 출목수를 외부보다 더 많게 한 조선시대 후기의 건축양식을 보여주고 있다. 또한 건물의 양 측면 기둥 사이에도 공포가 1개씩 배치되어 있는 것으로 보아, 원래는 지금과 같은 맞배지붕이 아니라 팔작지붕이었음을 알 수 있다. 건물 내부에는 우물마루를 깔았고, 불단(佛壇)을 서쪽에 조성하여 부처님이 동쪽을 향하게 하였고, 후불탱화(後佛幀畵)는 1815년(순조 15)에 청도 운문사(雲門寺)에서 조성한 것이다.

대웅전 앞에는 3층의 화강암 석탑이 있고, 좌측으로는 요사채 5칸이 있다. 대웅전 안에 안치된 중앙과 그 왼쪽의 불상은 토불(土佛)로서 둘 다 좌대석은 고려시대의 것으로 추정되는데, 오른쪽 것은 석불이고 입상(立像)으로 높이 1.83m이며, 또 그 좌우에 동자(童子) 석불이 있어 부조화감을 준다. 이 석불과 연대석(蓮臺石)도 문화재적 가치가 있다."
27,문화명소,유회당,대전광역시 중구 운남로85번길 32-20,042-606-6283,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20150305_59%2Fjcjkks_14255146979386BqQE_JPEG%2F20100703-20100703-DSC06335.jpg&amp;type=a340,"권이진은 자는 자정(子定), 호는 유회당으로, 송시열의 외손자이다. 1694년(숙종 21)에 문과에 급제하여 승문원 부정자(副正字)가 되었고 사은부사로 청나라에 다녀왔다.

유회당판각은 총 246매로, 저자의 증손자 권상서(權尙書)가 순조 초에 판각한 것이다. 판각에는 시·소(疏)·장계(狀啓)·의(議)·서(書)·서(序)·기(記)·발문(跋文) 등이 수록되어 있는데, 권이진이 관직에 있던 1700∼1734년 사이의 사료가 많이 실려있다.

현재 대전광역시 중구 무수동안동권씨 찬성공파종중에 소장되어 있고, 1991년 대전광역시 유형문화재로 지정되었다."
28,문화명소,창계숭절사,대전광역시 중구 대둔산로137번길 67,042-606-6283,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODExMDdfMTk0%2FMDAxNTQxNTUwNTM1ODg4.cLXUyZDV1aJH6L4krRxyKVJwrHBcqA_q353cDqX0UXEg.g4nzsbE_LyGvDlUPo1lWmdt1HM0FSR-7ryYC1vXq6N8g.JPEG.daejeondime%2F20.jpg&amp;type=ofullfill340_600_png,"1989년 3월 18일 대전광역시 문화재자료로 지정되었다. 창계숭절사의 명칭은 숭절사 앞으로 흐르는 유등천의 다른 명칭인 창계에서 유래하였다.

조선시대 이후 대전광역시 동구 가양동에 있는 정절서원(靖節書院)에서 박팽년을 비롯한 여러 명의 제사를 지내왔으나 1871년(고종 8)에 서원이 훼철되자 1923년 이곳에 사당을 세우고 박팽년과 박심문을 배향하고 있다.

박팽년의 자는 인수, 호는 취금헌(醉琴軒)이고, 본관은 순천(順天), 시호는 충정(忠正)이다. 1434년(세종 16) 알성문과에 을과로 급제하여 1453년(단종 1) 우승지를 거쳐 이듬해 형조참판이 되었다. 세종 때 신숙주(申叔舟)·최항(崔恒) 등 당대의 유망한 젊은 학자들과 집현전의 관원이 되었고, 이 학사들 중에서 경술(經術)과 문장·필법이 뛰어나 집대성(集大成)이라는 칭호를 받았다. 1456년에 성삼문·하위지(河緯地)·이개(李塏)·유성원(柳誠源)·유응부(兪應孚)·김질 등과 단종 복위를 시도하였으나 실패한 뒤 붙잡혀 고문을 당하다가 옥중에서 죽었다.

박심문은 1431년에 문과에 급제하였으며 육진개척 때 김종서(金宗瑞)를 따라 큰 공을 세웠다. 세조가 즉위하자 사육신과 더불어 단종복위운동을 도모하다가 명나라에 사신으로 다녀 오던 중 의주에 이르러 육신(六臣)의 처형 소식을 듣고 음독 순절하였다. 그뒤 순조 때 그의 행적이 조정에 알려져 이조판서에 추증되었으며, 사육신과 그를 합해 사칠신(死七臣)이라고 일컬어졌다."
29,문화명소,봉소루,대전광역시 중구 봉소루로 29,042-606-6283,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2F20100511_173%2Fmallarmel_1273579847507yToGP_jpg%2Fdsc_0897_mallarmel.jpg&amp;type=a340,"1992년 10월 28일 대전광역시 문화재자료로 지정되었다.

조선 인조(仁祖) 때 장례원판결사(掌?院判決事)를 지낸 남분붕(南奮鵬:1607~1674)이 건립한 조선시대 서재 2동이다.

남분붕의 본관은 고성, 호는 봉소재(鳳巢齎)이다. 조선 사림(士林)의 태두 조광조(趙光祖)의 학통을 이어받아 의리를 진작시키고 지방 인재의 양성과 후학 지도에 전념하였다. 현종(顯宗) 15년에 세상을 떠난 후 통정대부(通政大夫) 형조참의를 추증받았다.

봉소루는 그가 후진을 양성하던 교육 도장이었다. 봉소란 봉황의 보금자리라는 말로 곧 이곳 학생들이 국가 동량이라는 뜻이다. 본래는 그의 호를 따서 봉소재라 하였다. 규모는 웃방·대청·안방· 부엌이 있는 안채와 서재·누(樓)가 있는 바깥채 2동으로 구성되었다.

누는 ㄱ자형으로, 왼편으로는 정면 3칸, 측면 2칸의 단층 서재가 있고, 오른편에 합각으로 2층 누각이 있다. 누각으로 오르기 위하여 서재 툇마루 우측 끝에 나무로 층계를 만들었다. 단층가옥은 2벌대의 기단석 위에 장대석을 깔고 덤벙주초 위에 네모 기둥을 세웠다. 이층누각 부분은 기단석 위에 돌기둥을 높이 세워 누각을 떠받치고 있다.

가구는 1고주 5고량집에 지붕은 홑처마 팔작지붕이지만, 누각은 겹처마로 장식하고 정면에 봉소루라는 현판을 달았다. 누각은 정면과 우측을 트고 뒷면을 막았는데, 이것은 내외를 하던 조선시대 사대부 집안에서 안채가 보이는 것을 막기 위한 것이다. 뒷쪽의 안채는 ㄱ자 평면형이다. 안채는 광복 전에, 봉소루는 1970년대 초에 중수하였으나 형태는 본래의 모습을 유지하였다."
